"HHId","SKU","IRIWeek","ARM","BNC","CLF","DWN","FNT","GEN","PRL","SNG","STP","TSN","B","F","L","S","LT","RG","ST","UN","LR","MD","SM","XL","Price","PriceCut","AveragePrice","Display","Feature"
9791,114,"609",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9688,114,"628",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9785,114,"632",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9846,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9770,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9773,114,"626",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9307,114,"601",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9738,114,"593",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9292,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9733,114,"619",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9498,114,"593",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9848,114,"660",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9326,114,"626",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9495,114,"666",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9629,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9662,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9768,114,"597",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9546,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9801,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9640,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9734,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9468,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9447,114,"635",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9609,114,"606",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9615,114,"609",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9324,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9801,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9299,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9801,114,"593",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9406,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9587,114,"627",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9504,114,"593",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9504,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9695,114,"612",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9880,114,"599",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9624,114,"599",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9887,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9861,114,"626",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9294,114,"664",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9511,114,"651",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9394,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9448,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9637,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9530,114,"617",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9270,114,"592",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9778,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9654,114,"627",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9884,114,"627",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9562,114,"633",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9734,114,"607",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9711,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9678,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9511,114,"653",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9404,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9780,114,"651",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9504,114,"592",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9752,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9649,114,"638",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9640,114,"610",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9404,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9428,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9654,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9504,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9709,114,"636",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9733,114,"629",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9780,114,"621",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9630,114,"620",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9476,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9686,114,"656",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9537,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9591,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9368,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9323,114,"633",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9884,114,"601",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9497,114,"639",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9388,114,"601",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9371,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9307,114,"669",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9623,114,"629",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9773,114,"599",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9390,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9504,114,"621",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9579,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9668,114,"592",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9524,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9579,114,"652",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9789,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9882,114,"662",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9662,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9466,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9465,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9365,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9340,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9813,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9704,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9709,114,"618",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9455,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9703,114,"627",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9770,114,"625",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9499,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9270,114,"596",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9580,114,"664",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9640,114,"606",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9511,114,"660",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9447,114,"606",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9497,114,"636",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9651,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9307,114,"621",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9297,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9861,114,"613",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9388,114,"608",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9621,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9736,114,"640",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9654,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9640,114,"639",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9848,114,"601",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9768,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9289,114,"599",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9451,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9388,114,"603",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9861,114,"599",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9437,114,"620",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9762,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9884,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9408,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9591,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9530,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9591,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9640,114,"598",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9504,114,"636",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9388,114,"611",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.1,1.273,0,0
9323,114,"631",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9337,114,"607",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9872,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9434,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9780,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9728,114,"594",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9861,114,"622",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9861,114,"667",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9709,114,"602",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9648,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9640,114,"631",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9479,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9800,114,"629",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9404,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9388,114,"641",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9394,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9498,114,"607",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9768,114,"603",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9517,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9652,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9343,114,"594",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9868,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9623,114,"633",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9668,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9504,114,"596",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9623,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9394,114,"648",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9301,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9318,114,"610",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9498,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9562,114,"625",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9781,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9416,114,"620",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9688,114,"640",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9537,114,"596",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9362,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9654,114,"633",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9817,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9825,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9778,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9711,114,"610",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9468,114,"595",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9385,114,"610",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9688,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9323,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9511,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9323,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9299,114,"594",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9466,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9530,114,"602",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9413,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9549,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9498,114,"607",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9356,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9872,114,"647",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9395,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9339,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9695,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9365,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9802,114,"663",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9294,114,"615",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9654,114,"620",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9709,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9678,114,"646",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9443,114,"607",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9630,114,"614",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9406,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9792,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9813,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9736,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9479,114,"645",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9768,114,"610",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9695,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9790,114,"649",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0.3,1.273,0,0
9623,114,"663",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.29,0,1.273,0,0
9832,114,"604",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.19,0,1.273,0,0
9368,115,"636",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.99,1,2.875,0,0
